"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0086069","BP","GO:0086069","bundle of His cell to Purkinje myocyte communication","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Rangrf",1
"GO:0097709","BP","GO:0097709","connective tissue replacement","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Clec10a",1
"GO:0098762","BP","GO:0098762","meiotic cell cycle phase","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Ttk",1
"GO:0098908","BP","GO:0098908","regulation of neuronal action potential","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Gpr35",1
"GO:1903430","BP","GO:1903430","negative regulation of cell maturation","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Bcl11a",1
"GO:1903977","BP","GO:1903977","positive regulation of glial cell migration","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Ccr2",1
"GO:1904179","BP","GO:1904179","positive regulation of adipose tissue development","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Sorl1",1
"GO:1905668","BP","GO:1905668","positive regulation of protein localization to endosome","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Sorl1",1
"GO:2001279","BP","GO:2001279","regulation of unsaturated fatty acid biosynthetic process","1/175","14/28905",0.0815219094867726,0.182854861304964,0.124285993123365,"Anxa1",1
"GO:0007034","BP","GO:0007034","vacuolar transport","3/175","168/28905",0.0823795416844253,0.184538726732405,0.125430512254233,"Ehd3/Sorl1/Hspa1a",3
"GO:0008064","BP","GO:0008064","regulation of actin polymerization or depolymerization","3/175","168/28905",0.0823795416844253,0.184538726732405,0.125430512254233,"Gm14137/Sptb/Lima1",3
"GO:0007417","BP","GO:0007417","central nervous system development","10/175","999/28905",0.0829972576945,0.185367954046278,0.125994135991082,"Ddit4/Mag/Tubb2a/Fcgr2b/Ngfr/Serpine2/Ak8/Axl/Mios/Wls",10
"GO:0045669","BP","GO:0045669","positive regulation of osteoblast differentiation","2/175","79/28905",0.0830071711080294,0.185367954046278,0.125994135991082,"Ffar4/Ifi204",2
"GO:1901264","BP","GO:1901264","carbohydrate derivative transport","2/175","79/28905",0.0830071711080294,0.185367954046278,0.125994135991082,"Ank/Slc15a2",2
"GO:1901657","BP","GO:1901657","glycosyl compound metabolic process","2/175","79/28905",0.0830071711080294,0.185367954046278,0.125994135991082,"Adk/Dnph1",2
"GO:0006260","BP","GO:0006260","DNA replication","4/175","271/28905",0.0830182088515488,0.185367954046278,0.125994135991082,"Jun/Mcm5/Chaf1b/Upf1",4
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","3/175","169/28905",0.0835124679243013,0.186351027326883,0.126662328447772,"Pid1/Cd36/Ngfr",3
"GO:0040012","BP","GO:0040012","regulation of locomotion","11/175","1133/28905",0.0840314566696075,0.187387977017755,0.127367140566133,"Jun/Itga5/Sema4a/Anxa1/Ccr2/Cd200r1/Frmd5/Ngfr/Sorl1/Myo1f/Hmox1",11
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","2/175","80/28905",0.084808703639532,0.188755412613581,0.128296583129741,"Fcer1g/Fcgr2b",2
"GO:0016239","BP","GO:0016239","positive regulation of macroautophagy","2/175","80/28905",0.084808703639532,0.188755412613581,0.128296583129741,"Nod1/Hmox1",2
"GO:0043627","BP","GO:0043627","response to estrogen","2/175","80/28905",0.084808703639532,0.188755412613581,0.128296583129741,"Esr1/Hmox1",2
"GO:0019219","BP","GO:0019219","regulation of nucleobase-containing compound metabolic process","30/175","3843/28905",0.0852309887616432,0.189573049745614,0.128852329048903,"Zfp868/Bcl11a/Jun/Ifnar1/Ddit4/Fcgr2b/Pid1/Cd36/Nod1/Slfn1/Pde2a/Ngfr/Ifi204/Zfp1/Trim40/Esr1/Tdg/Bhlhe40/Zfp273/Zfp74/Creb3l2/Mex3d/Zfp281/Ppp4r2/Samd11/Upf1/Ahi1/Pkib/Dffb/Heatr1",30
"GO:0030832","BP","GO:0030832","regulation of actin filament length","3/175","171/28905",0.0857983959326459,0.189664772718389,0.128914672924709,"Gm14137/Sptb/Lima1",3
"GO:0007267","BP","GO:0007267","cell-cell signaling","16/175","1821/28905",0.0863489647524119,0.189664772718389,0.128914672924709,"Fcer1g/Fcgr2b/Anxa1/Ffar4/Gprc5b/Ccr2/Cnr2/Ngfr/Slc44a4/Tmem64/Cpt1a/Ncs1/Serpine2/Wls/Rangrf/Trpm2",16
"GO:0019637","BP","GO:0019637","organophosphate metabolic process","10/175","1007/28905",0.0863900113041035,0.189664772718389,0.128914672924709,"Pik3c2b/Adk/Ddit4/Ckb/Cish/Pid1/Pde2a/Dnph1/Pcyt1a/Socs4",10
"GO:0016236","BP","GO:0016236","macroautophagy","4/175","275/28905",0.0864915287833955,0.189664772718389,0.128914672924709,"Pik3c2b/Lgals8/Nod1/Hmox1",4
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","2/175","81/28905",0.0866220911953451,0.189664772718389,0.128914672924709,"Anxa1/Cd36",2
"GO:0010876","BP","GO:0010876","lipid localization","6/175","504/28905",0.0867772712748523,0.189664772718389,0.128914672924709,"Anxa1/Cd36/Osbpl6/Lima1/Apobr/Spns3",6
"GO:0000725","BP","GO:0000725","recombinational repair","3/175","172/28905",0.086951314862052,0.189664772718389,0.128914672924709,"Mcm5/Ppp4r2/Rec8",3
"GO:0000722","BP","GO:0000722","telomere maintenance via recombination","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Tep1",1
"GO:0002638","BP","GO:0002638","negative regulation of immunoglobulin production","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Fcgr2b",1
"GO:0002674","BP","GO:0002674","negative regulation of acute inflammatory response","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Fcgr2b",1
"GO:0006167","BP","GO:0006167","AMP biosynthetic process","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Adk",1
"GO:0009155","BP","GO:0009155","purine deoxyribonucleotide catabolic process","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Dnph1",1
"GO:0010172","BP","GO:0010172","embryonic body morphogenesis","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Zfp281",1
"GO:0010744","BP","GO:0010744","positive regulation of macrophage derived foam cell differentiation","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Cd36",1
"GO:0010752","BP","GO:0010752","regulation of cGMP-mediated signaling","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Pde2a",1
"GO:0010819","BP","GO:0010819","regulation of T cell chemotaxis","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Ccr2",1
"GO:0015670","BP","GO:0015670","carbon dioxide transport","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Hba-a1",1
"GO:0031272","BP","GO:0031272","regulation of pseudopodium assembly","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Gm14137",1
"GO:0031274","BP","GO:0031274","positive regulation of pseudopodium assembly","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Gm14137",1
"GO:0035845","BP","GO:0035845","photoreceptor cell outer segment organization","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Ahi1",1
"GO:0042590","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Fcer1g",1
"GO:0048505","BP","GO:0048505","regulation of timing of cell differentiation","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Serpine2",1
"GO:0048755","BP","GO:0048755","branching morphogenesis of a nerve","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Bcl11a",1
"GO:0051451","BP","GO:0051451","myoblast migration","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Anxa1",1
"GO:0060442","BP","GO:0060442","branching involved in prostate gland morphogenesis","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Esr1",1
"GO:0070071","BP","GO:0070071","proton-transporting two-sector ATPase complex assembly","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Oxa1l",1
"GO:0072531","BP","GO:0072531","pyrimidine-containing compound transmembrane transport","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Slc44a4",1
"GO:0150079","BP","GO:0150079","negative regulation of neuroinflammatory response","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Cd200r1",1
"GO:1903238","BP","GO:1903238","positive regulation of leukocyte tethering or rolling","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Ccr2",1
"GO:1903624","BP","GO:1903624","regulation of DNA catabolic process","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Dffb",1
"GO:1905666","BP","GO:1905666","regulation of protein localization to endosome","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Sorl1",1
"GO:2000479","BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Pkib",1
"GO:2000811","BP","GO:2000811","negative regulation of anoikis","1/175","15/28905",0.0870853605905698,0.189664772718389,0.128914672924709,"Itga5",1
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","3/175","173/28905",0.0881108148052114,0.191663201280094,0.130272999833302,"Errfi1/Extl3/Ahi1",3
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","5/175","389/28905",0.0883576733506006,0.191663201280094,0.130272999833302,"Ddit4/Pid1/Anxa1/Cpt1a/Dhcr7",5
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell","5/175","389/28905",0.0883576733506006,0.191663201280094,0.130272999833302,"Fcer1g/Ffar4/Ncs1/Wls/Trpm2",5
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","2/175","82/28905",0.0884471261990702,0.191663201280094,0.130272999833302,"Pacsin1/Ahi1",2
"GO:0010611","BP","GO:0010611","regulation of cardiac muscle hypertrophy","2/175","82/28905",0.0884471261990702,0.191663201280094,0.130272999833302,"Adk/Errfi1",2
"GO:0031638","BP","GO:0031638","zymogen activation","2/175","82/28905",0.0884471261990702,0.191663201280094,0.130272999833302,"Ifi204/Serpine2",2
"GO:0045123","BP","GO:0045123","cellular extravasation","2/175","82/28905",0.0884471261990702,0.191663201280094,0.130272999833302,"Ccr2/Sirpa",2
"GO:1903578","BP","GO:1903578","regulation of ATP metabolic process","2/175","82/28905",0.0884471261990702,0.191663201280094,0.130272999833302,"Ddit4/Pid1",2
"GO:0051896","BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","4/175","278/28905",0.0891424129507446,0.193048688523193,0.131214712056534,"Ngfr/Extl3/Serpine2/Axl",4
"GO:0034101","BP","GO:0034101","erythrocyte homeostasis","3/175","174/28905",0.0892768537875954,0.193218620234971,0.131330214217159,"Hba-a1/Axl/Hmox1",3
"GO:0006650","BP","GO:0006650","glycerophospholipid metabolic process","4/175","279/28905",0.0900347094640597,0.194614788396953,0.132279186234314,"Pik3c2b/Cish/Pcyt1a/Socs4",4
"GO:0016485","BP","GO:0016485","protein processing","4/175","279/28905",0.0900347094640597,0.194614788396953,0.132279186234314,"Ctse/Rnpep/Ifi204/Serpine2",4
"GO:0046626","BP","GO:0046626","regulation of insulin receptor signaling pathway","2/175","83/28905",0.0902836031271114,0.194665207991748,0.132313456307131,"Pid1/Sorl1",2
"GO:0070373","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","2/175","83/28905",0.0902836031271114,0.194665207991748,0.132313456307131,"Errfi1/Sirpa",2
"GO:0098661","BP","GO:0098661","inorganic anion transmembrane transport","2/175","83/28905",0.0902836031271114,0.194665207991748,0.132313456307131,"Slc34a1/Ank",2
"GO:2000514","BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","2/175","83/28905",0.0902836031271114,0.194665207991748,0.132313456307131,"Anxa1/Ccr2",2
"GO:0001935","BP","GO:0001935","endothelial cell proliferation","3/175","175/28905",0.0904493896251996,0.194706473218895,0.132341504179093,"Jun/Ngfr/Hmox1",3
"GO:0051962","BP","GO:0051962","positive regulation of nervous system development","5/175","392/28905",0.0905668308700926,0.194706473218895,0.132341504179093,"Bcl11a/Mag/Sema4a/Serpine2/Wls",5
"GO:0007409","BP","GO:0007409","axonogenesis","6/175","510/28905",0.0905758329724679,0.194706473218895,0.132341504179093,"Lmtk2/Bcl11a/Mag/Sema4a/Ngfr/Tubb3",6
"GO:0009166","BP","GO:0009166","nucleotide catabolic process","3/175","176/28905",0.0916283799313592,0.194706473218895,0.132341504179093,"Ddit4/Pde2a/Dnph1",3
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","3/175","176/28905",0.0916283799313592,0.194706473218895,0.132341504179093,"Adk/Anxa1/Ccr2",3
"GO:0033002","BP","GO:0033002","muscle cell proliferation","4/175","281/28905",0.0918322203262209,0.194706473218895,0.132341504179093,"Jun/Esr1/Calcrl/Hmox1",4
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","6/175","512/28905",0.0918619476753707,0.194706473218895,0.132341504179093,"Jun/Adk/Ngfr/Errfi1/Esr1/Hmox1",6
"GO:0002024","BP","GO:0002024","diet induced thermogenesis","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Sorl1",1
"GO:0006177","BP","GO:0006177","GMP biosynthetic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Adk",1
"GO:0006577","BP","GO:0006577","amino-acid betaine metabolic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Cpt1a",1
"GO:0006677","BP","GO:0006677","glycosylceramide metabolic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"B4galt3",1
"GO:0006857","BP","GO:0006857","oligopeptide transport","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Slc15a2",1
"GO:0006968","BP","GO:0006968","cellular defense response","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ccr2",1
"GO:0009128","BP","GO:0009128","purine nucleoside monophosphate catabolic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Dnph1",1
"GO:0010544","BP","GO:0010544","negative regulation of platelet activation","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Serpine2",1
"GO:0010766","BP","GO:0010766","negative regulation of sodium ion transport","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Serpine2",1
"GO:0010896","BP","GO:0010896","regulation of triglyceride catabolic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Sorl1",1
"GO:0010960","BP","GO:0010960","magnesium ion homeostasis","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Cnnm3",1
"GO:0021681","BP","GO:0021681","cerebellar granular layer development","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Serpine2",1
"GO:0023035","BP","GO:0023035","CD40 signaling pathway","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Itga5",1
"GO:0030644","BP","GO:0030644","intracellular chloride ion homeostasis","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ckb",1
"GO:0032222","BP","GO:0032222","regulation of synaptic transmission, cholinergic","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ngfr",1
"GO:0032688","BP","GO:0032688","negative regulation of interferon-beta production","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Sirpa",1
"GO:0034111","BP","GO:0034111","negative regulation of homotypic cell-cell adhesion","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Serpine2",1
"GO:0034501","BP","GO:0034501","protein localization to kinetochore","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ttk",1
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Fcer1g",1
"GO:0043312","BP","GO:0043312","neutrophil degranulation","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Myo1f",1
"GO:0043951","BP","GO:0043951","negative regulation of cAMP-mediated signaling","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Pde2a",1
"GO:0044320","BP","GO:0044320","cellular response to leptin stimulus","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Pid1",1
"GO:0045605","BP","GO:0045605","negative regulation of epidermal cell differentiation","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Extl3",1
"GO:0045683","BP","GO:0045683","negative regulation of epidermis development","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Extl3",1
"GO:0046085","BP","GO:0046085","adenosine metabolic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Adk",1
"GO:0061029","BP","GO:0061029","eyelid development in camera-type eye","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Jun",1
"GO:0061548","BP","GO:0061548","ganglion development","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Tubb3",1
"GO:0070341","BP","GO:0070341","fat cell proliferation","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Pid1",1
"GO:0106380","BP","GO:0106380","purine ribonucleotide salvage","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Adk",1
"GO:0140971","BP","GO:0140971","regulation of AIM2 inflammasome complex assembly","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ifi204",1
"GO:1902950","BP","GO:1902950","regulation of dendritic spine maintenance","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Fcgr2b",1
"GO:1903083","BP","GO:1903083","protein localization to condensed chromosome","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Ttk",1
"GO:2000232","BP","GO:2000232","regulation of rRNA processing","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Heatr1",1
"GO:2000669","BP","GO:2000669","negative regulation of dendritic cell apoptotic process","1/175","16/28905",0.0926153038891733,0.194706473218895,0.132341504179093,"Axl",1
"GO:0060271","BP","GO:0060271","cilium assembly","5/175","395/28905",0.0928045132107198,0.19476788807917,0.132383247706431,"Rpgrip1/Ehd3/Unc119b/Ahi1/Tapt1",5
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","3/175","177/28905",0.0928137821234749,0.19476788807917,0.132383247706431,"Ifi204/Serpine2/Serpinb9",3
"GO:0033157","BP","GO:0033157","regulation of intracellular protein transport","3/175","177/28905",0.0928137821234749,0.19476788807917,0.132383247706431,"Cd36/Sorl1/Ptpn14",3
"GO:0110053","BP","GO:0110053","regulation of actin filament organization","4/175","283/28905",0.0936468586250414,0.19639669257208,0.133490342057439,"Gm14137/Sptb/Arhgef10/Lima1",4
"GO:0014743","BP","GO:0014743","regulation of muscle hypertrophy","2/175","85/28905",0.0939900708238457,0.196671012387361,0.133676796551634,"Adk/Errfi1",2
"GO:0032091","BP","GO:0032091","negative regulation of protein binding","2/175","85/28905",0.0939900708238457,0.196671012387361,0.133676796551634,"Tdg/Tfip11",2
"GO:0070228","BP","GO:0070228","regulation of lymphocyte apoptotic process","2/175","85/28905",0.0939900708238457,0.196671012387361,0.133676796551634,"Hsh2d/Serpinb9",2
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration","3/175","178/28905",0.0940055534296482,0.196671012387361,0.133676796551634,"Sema4a/Anxa1/Hmox1",3
"GO:0042063","BP","GO:0042063","gliogenesis","5/175","397/28905",0.0943120657608014,0.197192762571948,0.134031428850665,"Mag/Ccr2/Arhgef10/Serpine2/Mios",5
"GO:2000147","BP","GO:2000147","positive regulation of cell motility","7/175","639/28905",0.0944935147973776,0.197452550290888,0.134208005915225,"Jun/Itga5/Sema4a/Anxa1/Ccr2/Myo1f/Hmox1",7
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","3/175","179/28905",0.0952036508952303,0.198575832562136,0.134971498073123,"Fcgr2b/Sh2d1b1/Serpinb9",3
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","3/175","179/28905",0.0952036508952303,0.198575832562136,0.134971498073123,"Adk/Anxa1/Ccr2",3
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","3/175","179/28905",0.0952036508952303,0.198575832562136,0.134971498073123,"Anxa1/Ctla4/Slfn1",3
"GO:0001906","BP","GO:0001906","cell killing","4/175","285/28905",0.0954785066304417,0.199028867686162,0.135279424916892,"Ccl22/Fcgr2b/Sh2d1b1/Serpinb9",4
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","6/175","518/28905",0.0957797412116061,0.199341896739573,0.135492189983688,"Ddit4/Pde2a/Dnph1/Mex3d/Upf1/Dffb",6
"GO:0045661","BP","GO:0045661","regulation of myoblast differentiation","2/175","86/28905",0.0958596606569209,0.199341896739573,0.135492189983688,"Klhl41/Ccl9",2
"GO:0090630","BP","GO:0090630","activation of GTPase activity","2/175","86/28905",0.0958596606569209,0.199341896739573,0.135492189983688,"Tbc1d22a/Arhgef10",2
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","2/175","86/28905",0.0958596606569209,0.199341896739573,0.135492189983688,"Pid1/Cd36",2
"GO:0001894","BP","GO:0001894","tissue homeostasis","4/175","286/28905",0.0964006718336393,0.200120579889238,0.136021458978201,"Ccr2/Errfi1/Tmem64/Ank",4
"GO:0060249","BP","GO:0060249","anatomical structure homeostasis","4/175","286/28905",0.0964006718336393,0.200120579889238,0.136021458978201,"Ccr2/Errfi1/Tmem64/Ank",4
"GO:0030902","BP","GO:0030902","hindbrain development","3/175","180/28905",0.0964080313892825,0.200120579889238,0.136021458978201,"Fcgr2b/Serpine2/Wls",3
"GO:0042269","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","2/175","87/28905",0.0977398905096984,0.200998467077169,0.136618156710072,"Sh2d1b1/Serpinb9",2
"GO:0150076","BP","GO:0150076","neuroinflammatory response","2/175","87/28905",0.0977398905096984,0.200998467077169,0.136618156710072,"Jun/Cd200r1",2
"GO:0002431","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Fcer1g",1
"GO:0007252","BP","GO:0007252","I-kappaB phosphorylation","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Sirpa",1
"GO:0009263","BP","GO:0009263","deoxyribonucleotide biosynthetic process","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Adk",1
"GO:0009265","BP","GO:0009265","2'-deoxyribonucleotide biosynthetic process","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Adk",1
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Serpine2",1
"GO:0015693","BP","GO:0015693","magnesium ion transport","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Slc41a2",1
"GO:0030002","BP","GO:0030002","intracellular monoatomic anion homeostasis","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Ckb",1
"GO:0040034","BP","GO:0040034","regulation of development, heterochronic","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Serpine2",1
"GO:0043923","BP","GO:0043923","positive regulation by host of viral transcription","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Jun",1
"GO:0046385","BP","GO:0046385","deoxyribose phosphate biosynthetic process","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Adk",1
"GO:0060100","BP","GO:0060100","positive regulation of phagocytosis, engulfment","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Cd36",1
"GO:0061000","BP","GO:0061000","negative regulation of dendritic spine development","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Ngfr",1
"GO:0061158","BP","GO:0061158","3'-UTR-mediated mRNA destabilization","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Upf1",1
"GO:0086012","BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Rangrf",1
"GO:0090336","BP","GO:0090336","positive regulation of brown fat cell differentiation","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Ffar4",1
"GO:1902001","BP","GO:1902001","fatty acid transmembrane transport","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Cd36",1
"GO:1903358","BP","GO:1903358","regulation of Golgi organization","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Ehd3",1
"GO:1904355","BP","GO:1904355","positive regulation of telomere capping","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Pkib",1
"GO:1905155","BP","GO:1905155","positive regulation of membrane invagination","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Cd36",1
"GO:2001171","BP","GO:2001171","positive regulation of ATP biosynthetic process","1/175","17/28905",0.0981119400420131,0.200998467077169,0.136618156710072,"Pid1",1
"GO:0080135","BP","GO:0080135","regulation of cellular response to stress","6/175","523/28905",0.099112300512299,0.202927438534078,0.137929273797786,"Fcgr2b/Cd36/Nod1/Mid1/Ppp4r2/Trpm2",6
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis","2/175","88/28905",0.09963056487002,0.20362623441759,0.138404243616762,"Jun/Dhrs3",2
"GO:0019933","BP","GO:0019933","cAMP-mediated signaling","2/175","88/28905",0.09963056487002,0.20362623441759,0.138404243616762,"Ffar4/Pde2a",2
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","2/175","88/28905",0.09963056487002,0.20362623441759,0.138404243616762,"Pear1/Serpine2",2
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","3/175","183/28905",0.100058437221792,0.204379719106287,0.138916385280208,"Slfn1/Wee1/Ttk",3
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","4/175","290/28905",0.100131250305864,0.204407496189143,0.138935265294139,"Bcl11a/Mag/Sema4a/Esr1",4
"GO:0030001","BP","GO:0030001","metal ion transport","9/175","906/28905",0.100361442056191,0.204756322682015,0.139172361791246,"Lmtk2/Slc34a1/Ehd3/Calcrl/Serpine2/Rangrf/Slc41a2/Trpm2/Gpr35",9
"GO:1901292","BP","GO:1901292","nucleoside phosphate catabolic process","3/175","184/28905",0.101287515215858,0.206523628189689,0.140373594936518,"Ddit4/Pde2a/Dnph1",3
"GO:0042147","BP","GO:0042147","retrograde transport, endosome to Golgi","2/175","89/28905",0.101531490178389,0.206776816575693,0.140545686450942,"Ehd3/Trappc10",2
"GO:0051262","BP","GO:0051262","protein tetramerization","2/175","89/28905",0.101531490178389,0.206776816575693,0.140545686450942,"Oxa1l/Trpm2",2
"GO:0043065","BP","GO:0043065","positive regulation of apoptotic process","7/175","651/28905",0.101640136488786,0.206876032523165,0.140613123282959,"Jun/Anxa1/Ctla4/Nod1/Ngfr/Rnf122/Hmox1",7
"GO:0031328","BP","GO:0031328","positive regulation of cellular biosynthetic process","22/175","2730/28905",0.101905701550426,0.207294332205109,0.140897440533386,"Fcer1g/Bcl11a/Jun/Ifnar1/Fcgr2b/Pid1/Anxa1/Gprc5b/Cd36/Ccr2/Nod1/Pde2a/Ngfr/Ifi204/Esr1/Sorl1/Creb3l2/Zfp281/Upf1/Ahi1/Pkib/Heatr1",22
