"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030301","BP","GO:0030301","cholesterol transport","2/88","123/28905",0.0542485853029944,0.138451731751899,0.0913103239735299,"Cd36/Osbpl6",2
"GO:0098659","BP","GO:0098659","inorganic cation import across plasma membrane","2/88","123/28905",0.0542485853029944,0.138451731751899,0.0913103239735299,"Slc34a1/Trpm2",2
"GO:0099587","BP","GO:0099587","inorganic ion import across plasma membrane","2/88","123/28905",0.0542485853029944,0.138451731751899,0.0913103239735299,"Slc34a1/Trpm2",2
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process","12/88","2363/28905",0.0542840453205467,0.138451731751899,0.0913103239735299,"Bcl11a/Jun/Fcgr2b/Anxa1/Ffar4/Cd36/Slfn1/Sh2d1b1/Esr1/Sirpa/Bhlhe40/Axl",12
"GO:1901652","BP","GO:1901652","response to peptide","4/88","467/28905",0.0544446422594676,0.138721212618724,0.0914880493435421,"Fcgr2b/Ggh/Cd36/Ngfr",4
"GO:0048514","BP","GO:0048514","blood vessel morphogenesis","5/88","675/28905",0.0552841970530391,0.140718344313431,0.0928051779901399,"Jun/Itga5/Sema4a/Anxa1/Ngfr",5
"GO:0009892","BP","GO:0009892","negative regulation of metabolic process","15/88","3172/28905",0.0553929285986846,0.140801136637577,0.0928597803692117,"Bcl11a/Jun/Fcgr2b/Anxa1/Ffar4/Cd36/Slfn1/Sh2d1b1/Esr1/Sirpa/Gchfr/Bhlhe40/Serpinb9/Axl/Pkib",15
"GO:0051246","BP","GO:0051246","regulation of protein metabolic process","12/88","2371/28905",0.0554282494327728,0.140801136637577,0.0928597803692117,"Jun/Ifnar1/Itga5/Cd36/Slfn1/Sh2d1b1/Ngfr/Sirpa/Serpinb9/Tpx2/Pkib/Hspa1a",12
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","2/88","125/28905",0.055818575686636,0.141038742866967,0.0930164840919403,"Anxa1/Pira6",2
"GO:0071417","BP","GO:0071417","cellular response to organonitrogen compound","5/88","677/28905",0.0558521176968201,0.141038742866967,0.0930164840919403,"Jun/Fcgr2b/Cd36/Ngfr/Trpm2",5
"GO:0001820","BP","GO:0001820","serotonin secretion","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Fcer1g",1
"GO:0002921","BP","GO:0002921","negative regulation of humoral immune response","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Fcgr2b",1
"GO:0014041","BP","GO:0014041","regulation of neuron maturation","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Bcl11a",1
"GO:0016322","BP","GO:0016322","neuron remodeling","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Bcl11a",1
"GO:0019430","BP","GO:0019430","removal of superoxide radicals","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Cd36",1
"GO:0031340","BP","GO:0031340","positive regulation of vesicle fusion","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Anxa1",1
"GO:0032261","BP","GO:0032261","purine nucleotide salvage","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Adk",1
"GO:0032823","BP","GO:0032823","regulation of natural killer cell differentiation","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Axl",1
"GO:0035461","BP","GO:0035461","vitamin transmembrane transport","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Slc44a4",1
"GO:0043605","BP","GO:0043605","amide catabolic process","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Dnph1",1
"GO:0045019","BP","GO:0045019","negative regulation of nitric oxide biosynthetic process","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Sirpa",1
"GO:1904406","BP","GO:1904406","negative regulation of nitric oxide metabolic process","1/88","19/28905",0.0563037832910506,0.141038742866967,0.0930164840919403,"Sirpa",1
"GO:0046903","BP","GO:0046903","secretion","7/88","1129/28905",0.0565214398668896,0.141383892295056,0.0932441136470158,"Fcer1g/Anxa1/Ffar4/Slc44a4/Axl/Myo1f/Trpm2",7
"GO:0015749","BP","GO:0015749","monosaccharide transmembrane transport","2/88","126/28905",0.0566095505387335,0.141383892295056,0.0932441136470158,"Ffar4/Esr1",2
"GO:0015918","BP","GO:0015918","sterol transport","2/88","126/28905",0.0566095505387335,0.141383892295056,0.0932441136470158,"Cd36/Osbpl6",2
"GO:0006906","BP","GO:0006906","vesicle fusion","2/88","127/28905",0.0574044706180511,0.143227557619149,0.0944600296627386,"Anxa1/Stxbp6",2
"GO:0007015","BP","GO:0007015","actin filament organization","4/88","477/28905",0.0579647648122749,0.1443731927313,0.0952155876606218,"Elmo1/Gm14137/Sirpa/Myo1f",4
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","2/88","128/28905",0.0582033051991145,0.1443731927313,0.0952155876606218,"Fcgr2b/Slfn1",2
"GO:0048588","BP","GO:0048588","developmental cell growth","3/88","289/28905",0.0583984535618854,0.1443731927313,0.0952155876606218,"Bcl11a/Mag/Sema4a",3
"GO:0048667","BP","GO:0048667","cell morphogenesis involved in neuron differentiation","5/88","687/28905",0.0587426635046282,0.1443731927313,0.0952155876606218,"Bcl11a/Mag/Sema4a/Ngfr/Tubb3",5
"GO:0051261","BP","GO:0051261","protein depolymerization","2/88","129/28905",0.0590060237031356,0.1443731927313,0.0952155876606218,"Mid1/Tpx2",2
"GO:0090174","BP","GO:0090174","organelle membrane fusion","2/88","129/28905",0.0590060237031356,0.1443731927313,0.0952155876606218,"Anxa1/Stxbp6",2
"GO:0040008","BP","GO:0040008","regulation of growth","5/88","688/28905",0.059036386986399,0.1443731927313,0.0952155876606218,"Bcl11a/Mag/Sema4a/Slc44a4/Dnph1",5
"GO:0002923","BP","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Fcgr2b",1
"GO:0006268","BP","GO:0006268","DNA unwinding involved in DNA replication","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Mcm5",1
"GO:0009159","BP","GO:0009159","deoxyribonucleoside monophosphate catabolic process","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Dnph1",1
"GO:0030889","BP","GO:0030889","negative regulation of B cell proliferation","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Fcgr2b",1
"GO:0031268","BP","GO:0031268","pseudopodium organization","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Gm14137",1
"GO:0035372","BP","GO:0035372","protein localization to microtubule","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Mid1",1
"GO:0040037","BP","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Ngfr",1
"GO:0044241","BP","GO:0044241","lipid digestion","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Cd36",1
"GO:0044539","BP","GO:0044539","long-chain fatty acid import into cell","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Cd36",1
"GO:0060099","BP","GO:0060099","regulation of phagocytosis, engulfment","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Cd36",1
"GO:0072662","BP","GO:0072662","protein localization to peroxisome","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Pex19",1
"GO:0072663","BP","GO:0072663","establishment of protein localization to peroxisome","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Pex19",1
"GO:0097048","BP","GO:0097048","dendritic cell apoptotic process","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Axl",1
"GO:1901673","BP","GO:1901673","regulation of mitotic spindle assembly","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Hspa1a",1
"GO:1904889","BP","GO:1904889","regulation of excitatory synapse assembly","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Sema4a",1
"GO:2000668","BP","GO:2000668","regulation of dendritic cell apoptotic process","1/88","20/28905",0.059178714644315,0.1443731927313,0.0952155876606218,"Axl",1
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","4/88","482/28905",0.0597698466440375,0.1456745779693,0.0960738644491642,"Fcer1g/Fcgr2b/Sh2d1b1/Serpinb9",4
"GO:0010605","BP","GO:0010605","negative regulation of macromolecule metabolic process","14/88","2935/28905",0.0598659884996307,0.14576819764857,0.0961356075789634,"Bcl11a/Jun/Fcgr2b/Anxa1/Ffar4/Cd36/Slfn1/Sh2d1b1/Esr1/Sirpa/Bhlhe40/Serpinb9/Axl/Pkib",14
"GO:0061041","BP","GO:0061041","regulation of wound healing","2/88","131/28905",0.0606229908947827,0.147327287785685,0.0971638433671509,"Anxa1/Cd36",2
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","2/88","131/28905",0.0606229908947827,0.147327287785685,0.0971638433671509,"Anxa1/Pira6",2
"GO:0001946","BP","GO:0001946","lymphangiogenesis","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Ptpn14",1
"GO:0006656","BP","GO:0006656","phosphatidylcholine biosynthetic process","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Pcyt1a",1
"GO:0015919","BP","GO:0015919","peroxisomal membrane transport","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Pex19",1
"GO:0035994","BP","GO:0035994","response to muscle stretch","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Jun",1
"GO:0042953","BP","GO:0042953","lipoprotein transport","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Cd36",1
"GO:0043574","BP","GO:0043574","peroxisomal transport","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Pex19",1
"GO:0045064","BP","GO:0045064","T-helper 2 cell differentiation","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Anxa1",1
"GO:0046325","BP","GO:0046325","negative regulation of glucose import","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Esr1",1
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Pik3c2b",1
"GO:0051797","BP","GO:0051797","regulation of hair follicle development","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Ngfr",1
"GO:0071450","BP","GO:0071450","cellular response to oxygen radical","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Cd36",1
"GO:0071451","BP","GO:0071451","cellular response to superoxide","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Cd36",1
"GO:0150104","BP","GO:0150104","transport across blood-brain barrier","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Cd36",1
"GO:1902074","BP","GO:1902074","response to salt","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Slc34a1",1
"GO:1905153","BP","GO:1905153","regulation of membrane invagination","1/88","21/28905",0.0620449868655819,0.148637183904738,0.0980277331682319,"Cd36",1
"GO:0042102","BP","GO:0042102","positive regulation of T cell proliferation","2/88","133/28905",0.0622551304739907,0.148999245921163,0.0982665167471722,"Adk/Anxa1",2
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","3/88","298/28905",0.0628342069484026,0.150242777030982,0.099086638150292,"Adk/Anxa1/Sirpa",3
"GO:0001910","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Sh2d1b1/Serpinb9",2
"GO:0019882","BP","GO:0019882","antigen processing and presentation","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Fcer1g/Fcgr2b",2
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Mid1/Tpx2",2
"GO:0034219","BP","GO:0034219","carbohydrate transmembrane transport","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Ffar4/Esr1",2
"GO:0035710","BP","GO:0035710","CD4-positive, alpha-beta T cell activation","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Sema4a/Anxa1",2
"GO:0043244","BP","GO:0043244","regulation of protein-containing complex disassembly","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Mid1/Tpx2",2
"GO:0046822","BP","GO:0046822","regulation of nucleocytoplasmic transport","2/88","135/28905",0.06390220303111,0.151040672797587,0.09961285851622,"Cd36/Ptpn14",2
"GO:0050767","BP","GO:0050767","regulation of neurogenesis","4/88","494/28905",0.0642237524292582,0.151040672797587,0.09961285851622,"Bcl11a/Mag/Sema4a/Bhlhe40",4
"GO:0032479","BP","GO:0032479","regulation of type I interferon production","2/88","136/28905",0.0647312649877505,0.151040672797587,0.09961285851622,"Ifnar1/Sirpa",2
"GO:0034763","BP","GO:0034763","negative regulation of transmembrane transport","2/88","136/28905",0.0647312649877505,0.151040672797587,0.09961285851622,"Esr1/Gpr35",2
"GO:1901698","BP","GO:1901698","response to nitrogen compound","7/88","1166/28905",0.0648784717671407,0.151040672797587,0.09961285851622,"Fcer1g/Jun/Fcgr2b/Ggh/Cd36/Ngfr/Trpm2",7
"GO:0006144","BP","GO:0006144","purine nucleobase metabolic process","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Adk",1
"GO:0006907","BP","GO:0006907","pinocytosis","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Axl",1
"GO:0010232","BP","GO:0010232","vascular transport","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Cd36",1
"GO:0032693","BP","GO:0032693","negative regulation of interleukin-10 production","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Fcgr2b",1
"GO:0035584","BP","GO:0035584","calcium-mediated signaling using intracellular calcium source","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Trpm2",1
"GO:0043101","BP","GO:0043101","purine-containing compound salvage","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Adk",1
"GO:0044872","BP","GO:0044872","lipoprotein localization","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Cd36",1
"GO:0045540","BP","GO:0045540","regulation of cholesterol biosynthetic process","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Dhcr7",1
"GO:0045623","BP","GO:0045623","negative regulation of T-helper cell differentiation","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Anxa1",1
"GO:0048245","BP","GO:0048245","eosinophil chemotaxis","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Ccl22",1
"GO:0060602","BP","GO:0060602","branch elongation of an epithelium","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Esr1",1
"GO:0060749","BP","GO:0060749","mammary gland alveolus development","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Esr1",1
"GO:0061377","BP","GO:0061377","mammary gland lobule development","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Esr1",1
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Anxa1",1
"GO:0098719","BP","GO:0098719","sodium ion import across plasma membrane","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Slc34a1",1
"GO:0098856","BP","GO:0098856","intestinal lipid absorption","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Cd36",1
"GO:0106118","BP","GO:0106118","regulation of sterol biosynthetic process","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Dhcr7",1
"GO:2000209","BP","GO:2000209","regulation of anoikis","1/88","22/28905",0.064902625736785,0.151040672797587,0.09961285851622,"Itga5",1
"GO:0002764","BP","GO:0002764","immune response-regulating signaling pathway","4/88","497/28905",0.0653639384499267,0.151974166285511,0.10022850695724,"Fcer1g/Cd36/Sh2d1b1/Esr1",4
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","2/88","137/28905",0.065563971447228,0.152299013711362,0.100442747135539,"Sh2d1b1/Serpinb9",2
"GO:0043085","BP","GO:0043085","positive regulation of catalytic activity","6/88","937/28905",0.0662854386416016,0.153815162917894,0.101442662943662,"Ccl22/Ngfr/Esr1/Axl/Tpx2/Pkib",6
"GO:0007275","BP","GO:0007275","multicellular organism development","22/88","5241/28905",0.0663384999673612,0.153815162917894,0.101442662943662,"Bcl11a/Rpgrip1/Jun/Mag/Tubb2a/Mall/Fcgr2b/Itga5/Sema4a/Anxa1/Rbm45/Pira6/Ngfr/Esr1/Tmem64/Bhlhe40/Ak8/Ptpn14/Dhcr7/Axl/Paqr7/Tubb3",22
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","4/88","500/28905",0.0665147542620091,0.154082343588599,0.101618871310959,"Fcer1g/Jun/Pira6/Tmem64",4
"GO:0002043","BP","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Ngfr",1
"GO:0009168","BP","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Adk",1
"GO:0010885","BP","GO:0010885","regulation of cholesterol storage","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Cd36",1
"GO:0042481","BP","GO:0042481","regulation of odontogenesis","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Ngfr",1
"GO:0045624","BP","GO:0045624","positive regulation of T-helper cell differentiation","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Anxa1",1
"GO:0048670","BP","GO:0048670","regulation of collateral sprouting","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Bcl11a",1
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Esr1",1
"GO:0055062","BP","GO:0055062","phosphate ion homeostasis","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Slc34a1",1
"GO:1900227","BP","GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Cd36",1
"GO:1903672","BP","GO:1903672","positive regulation of sprouting angiogenesis","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Itga5",1
"GO:1903902","BP","GO:1903902","positive regulation of viral life cycle","1/88","23/28905",0.0677516569639831,0.155379594762995,0.102474421642546,"Axl",1
"GO:0051224","BP","GO:0051224","negative regulation of protein transport","2/88","140/28905",0.0680836656967748,0.155999324758944,0.102883139872287,"Anxa1/Cd36",2
"GO:0008283","BP","GO:0008283","cell population proliferation","11/88","2192/28905",0.0687011909462633,0.157271538657584,0.103722177866096,"Rpgrip1/Jun/Adk/Fcgr2b/Anxa1/Slfn1/Ngfr/Esr1/Ptpn14/Dhcr7/Sdcbp2",11
"GO:0032606","BP","GO:0032606","type I interferon production","2/88","141/28905",0.0689306587237583,0.157493799126568,0.1038687609039,"Ifnar1/Sirpa",2
"GO:0048675","BP","GO:0048675","axon extension","2/88","141/28905",0.0689306587237583,0.157493799126568,0.1038687609039,"Mag/Sema4a",2
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","3/88","310/28905",0.0689854027065285,0.157493799126568,0.1038687609039,"Itga5/Sema4a/Ngfr",3
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","2/88","142/28905",0.0697811512317356,0.158114950755202,0.104278416714843,"Itga5/Cd36",2
"GO:0046632","BP","GO:0046632","alpha-beta T cell differentiation","2/88","142/28905",0.0697811512317356,0.158114950755202,0.104278416714843,"Sema4a/Anxa1",2
"GO:0031175","BP","GO:0031175","neuron projection development","7/88","1188/28905",0.0701886819719945,0.158114950755202,0.104278416714843,"Bcl11a/Jun/Mag/Fcgr2b/Sema4a/Ngfr/Tubb3",7
"GO:0051641","BP","GO:0051641","cellular localization","16/88","3560/28905",0.0703412491014234,0.158114950755202,0.104278416714843,"Fcer1g/Fcgr2b/Pex19/Anxa1/Cd36/Ngfr/Esr1/Ap4s1/Mid1/Ptpn14/Axl/Rangrf/Myo1f/Ttk/Hspa1a/Trpm2",16
"GO:0000303","BP","GO:0000303","response to superoxide","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Cd36",1
"GO:0031645","BP","GO:0031645","negative regulation of nervous system process","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Gpr35",1
"GO:0032770","BP","GO:0032770","positive regulation of monooxygenase activity","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Esr1",1
"GO:0034383","BP","GO:0034383","low-density lipoprotein particle clearance","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Cd36",1
"GO:0035751","BP","GO:0035751","regulation of lysosomal lumen pH","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Gm6377",1
"GO:0036303","BP","GO:0036303","lymph vessel morphogenesis","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Ptpn14",1
"GO:0042026","BP","GO:0042026","protein refolding","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Hspa1a",1
"GO:0042759","BP","GO:0042759","long-chain fatty acid biosynthetic process","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Gstm4",1
"GO:0043173","BP","GO:0043173","nucleotide salvage","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Adk",1
"GO:0045838","BP","GO:0045838","positive regulation of membrane potential","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Slc34a1",1
"GO:0046037","BP","GO:0046037","GMP metabolic process","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Adk",1
"GO:0050872","BP","GO:0050872","white fat cell differentiation","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Ffar4",1
"GO:0051447","BP","GO:0051447","negative regulation of meiotic cell cycle","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Ttk",1
"GO:0071392","BP","GO:0071392","cellular response to estradiol stimulus","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Esr1",1
"GO:0071459","BP","GO:0071459","protein localization to chromosome, centromeric region","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Ttk",1
"GO:0141087","BP","GO:0141087","positive regulation of inflammasome-mediated signaling pathway","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Cd36",1
"GO:1903428","BP","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","1/88","24/28905",0.0705921061775823,0.158114950755202,0.104278416714843,"Cd36",1
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","2/88","143/28905",0.070635114634403,0.158114950755202,0.104278416714843,"Anxa1/Axl",2
"GO:0010948","BP","GO:0010948","negative regulation of cell cycle process","3/88","314/28905",0.0710947678985969,0.15900291314788,0.104864036935882,"Slfn1/Esr1/Ttk",3
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","4/88","512/28905",0.0712237202242177,0.159150348288628,0.104961271909373,"Jun/Adk/Ngfr/Esr1",4
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","3/88","317/28905",0.0726958330862628,0.161213562873653,0.10632198289364,"Fcer1g/Cd36/Osbpl6",3
"GO:1901342","BP","GO:1901342","regulation of vasculature development","3/88","317/28905",0.0726958330862628,0.161213562873653,0.10632198289364,"Itga5/Sema4a/Ngfr",3
"GO:0008277","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","2/88","146/28905",0.0732175464147439,0.161213562873653,0.10632198289364,"Rgs18/Rgs13",2
"GO:0007346","BP","GO:0007346","regulation of mitotic cell cycle","4/88","517/28905",0.0732353708581149,0.161213562873653,0.10632198289364,"Anxa1/Slfn1/Esr1/Ttk",4
"GO:0000305","BP","GO:0000305","response to oxygen radical","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Cd36",1
"GO:0006312","BP","GO:0006312","mitotic recombination","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Tep1",1
"GO:0006760","BP","GO:0006760","folic acid-containing compound metabolic process","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Ggh",1
"GO:0009125","BP","GO:0009125","nucleoside monophosphate catabolic process","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Dnph1",1
"GO:0009127","BP","GO:0009127","purine nucleoside monophosphate biosynthetic process","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Adk",1
"GO:0010743","BP","GO:0010743","regulation of macrophage derived foam cell differentiation","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Cd36",1
"GO:0010884","BP","GO:0010884","positive regulation of lipid storage","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Cd36",1
"GO:0032874","BP","GO:0032874","positive regulation of stress-activated MAPK cascade","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Mid1",1
"GO:0035634","BP","GO:0035634","response to stilbenoid","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Cd36",1
"GO:0042537","BP","GO:0042537","benzene-containing compound metabolic process","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Gstm4",1
"GO:0043153","BP","GO:0043153","entrainment of circadian clock by photoperiod","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Bhlhe40",1
"GO:0043306","BP","GO:0043306","positive regulation of mast cell degranulation","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Fcer1g",1
"GO:0055064","BP","GO:0055064","chloride ion homeostasis","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Ckb",1
"GO:0060221","BP","GO:0060221","retinal rod cell differentiation","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Rpgrip1",1
"GO:0140354","BP","GO:0140354","lipid import into cell","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Cd36",1
"GO:1900016","BP","GO:1900016","negative regulation of cytokine production involved in inflammatory response","1/88","25/28905",0.0734239989325549,0.161213562873653,0.10632198289364,"Sirpa",1
"GO:0051592","BP","GO:0051592","response to calcium ion","2/88","147/28905",0.0740851102855419,0.162523808402253,0.107186103133867,"Jun/Trpm2",2
"GO:0042327","BP","GO:0042327","positive regulation of phosphorylation","5/88","739/28905",0.0751376685319374,0.164410406310306,0.108430333624973,"Itga5/Cd36/Sh2d1b1/Axl/Tpx2",5
"GO:0030072","BP","GO:0030072","peptide hormone secretion","3/88","322/28905",0.0754001643262939,0.164410406310306,0.108430333624973,"Anxa1/Ffar4/Trpm2",3
"GO:0009893","BP","GO:0009893","positive regulation of metabolic process","17/88","3877/28905",0.0754583882586909,0.164410406310306,0.108430333624973,"Fcer1g/Bcl11a/Jun/Ifnar1/Fcgr2b/Itga5/Anxa1/Ffar4/Cd36/Sh2d1b1/Ngfr/Esr1/Axl/Tpx2/Pkib/Hspa1a/Heatr1",17
"GO:0048812","BP","GO:0048812","neuron projection morphogenesis","5/88","740/28905",0.0754752437050058,0.164410406310306,0.108430333624973,"Bcl11a/Mag/Sema4a/Ngfr/Tubb3",5
